Date,Region,Cluster,Sub_Cluster,Customer_Group,Brand,SKU_ID,SKU_Name,Forecast_Lag0_Units,Shipped_Units
2026-06-01,EMEA,EMEA East,CEE,Convenience,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,8069,8082
2025-07-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10249,10434
2025-08-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10996,10391
2025-09-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10917,10860
2025-10-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10852,10741
2025-11-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,12002,11295
2025-12-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,12040,12217
2026-01-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,12871,13375
2026-02-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,16754,12857
2026-03-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,19562,14608
2026-04-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,17902,14226
2026-05-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,13550,13213
2026-06-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,12087,12353
2025-07-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,12354,12278
2025-08-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,14175,13107
2025-09-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,14444,12356
2025-10-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,15221,13989
2025-11-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,16311,13830
2025-12-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,19336,15169
2026-01-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,20432,17490
2026-02-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,22900,18840
2026-03-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,24585,19174
2026-04-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,22593,17236
2026-05-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,25847,18508
2026-06-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,22781,16201
2025-07-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,13216,9966
2025-08-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10288,7990
2025-09-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,11486,9032
2025-10-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,12215,9585
2025-11-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,11525,9143
2025-12-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,13475,11053
2026-01-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,11700,10117
2026-02-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,16652,13958
2026-03-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,16389,14171
2026-04-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,13321,12216
2026-05-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,12881,12377
2026-06-01,EMEA,EMEA Central,Benelux,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9143,8636
2025-07-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,7178,9729
2025-08-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,5699,7979
2025-09-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,7821,11649
2025-10-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10060,12986
2025-11-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,7416,10904
2025-12-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,7172,10191
2026-01-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9380,13108
2026-02-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9381,13978
2026-03-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10544,14530
2026-04-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,8914,13198
2026-05-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10160,14908
2026-06-01,EMEA,EMEA East,Poland,E-commerce,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10754,13962
2025-07-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9253,10970
2025-08-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,8869,10827
2025-09-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,8806,9563
2025-10-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,8146,9901
2025-11-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9107,11091
2025-12-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9294,11715
2026-01-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,11462,13604
2026-02-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9904,11890
2026-03-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,11556,13370
2026-04-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,10308,13289
2026-05-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9019,11564
2026-06-01,EMEA,EMEA South,Adria,Foodservice,Choco Supreme,CHO-0005,Choco Supreme Pralines Assortment 250g,9207,11838
2025-07-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5297,8297
2025-08-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5216,7363
2025-09-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5377,8092
2025-10-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,4745,7010
2025-11-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5350,8062
2025-12-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5855,8613
2026-01-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,6621,9678
2026-02-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5914,10448
2026-03-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,6709,9636
2026-04-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,6656,10843
2026-05-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5817,9846
2026-06-01,EMEA,EMEA South,Iberia,Discounter,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,5161,7820
2025-07-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,11978,10638
2025-08-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,11699,10735
2025-09-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,12841,10373
2025-10-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,14543,11726
2025-11-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,14341,11738
2025-12-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,13917,11930
2026-01-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,15737,12885
2026-02-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,15295,13249
2026-03-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,15309,13153
2026-04-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,13304,12104
2026-05-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,14192,12092
2026-06-01,EMEA,EMEA North,Baltics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,12412,10729
2025-07-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2153,2402
2025-08-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2155,2396
2025-09-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2043,2276
2025-10-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1927,2271
2025-11-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2115,2630
2025-12-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2122,2679
2026-01-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2481,2873
2026-02-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2875,3322
2026-03-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2913,3199
2026-04-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,3031,3363
2026-05-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2718,3237
2026-06-01,EMEA,EMEA North,Nordics,Grocery Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2087,2661
2025-07-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,893,1331
2025-08-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,953,1313
2025-09-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,905,1324
2025-10-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1163,1548
2025-11-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1183,1536
2025-12-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1287,1700
2026-01-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1253,1627
2026-02-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1513,1706
2026-03-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1656,1898
2026-04-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1585,1817
2026-05-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1658,1771
2026-06-01,EMEA,EMEA South,Italy,Travel Retail,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1592,1573
2025-07-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1236,1920
2025-08-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,897,1775
2025-09-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2043,1674
2025-10-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2441,1935
2025-11-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1572,2027
2025-12-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1256,2126
2026-01-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2135,2089
2026-02-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2837,2355
2026-03-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,3300,2365
2026-04-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2556,2295
2026-05-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,2061,2245
2026-06-01,EMEA,EMEA Central,Benelux,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,1630,2028
2025-07-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,8587,9006
2025-08-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,7763,8481
2025-09-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,8245,8908
2025-10-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,10859,10846
2025-11-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,12119,12104
2025-12-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,10899,10951
2026-01-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,15271,14564
2026-02-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,11787,13198
2026-03-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,16085,15834
2026-04-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,14245,13408
2026-05-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,12614,13210
2026-06-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Choco Supreme,CHO-0006,Choco Supreme Pralines Assortment 100g,12536,12729
2025-07-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,8463,8161
2025-08-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,7019,7009
2025-09-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,7316,7400
2025-10-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,7696,7729
2025-11-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,8150,8078
2025-12-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,9034,8816
2026-01-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,8296,8642
2026-02-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,9395,9803
2026-03-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,10117,9689
2026-04-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,9273,9429
2026-05-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,8960,9498
2026-06-01,EMEA,EMEA North,UK & Ireland,Discounter,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,9208,9047
2025-07-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3111,3043
2025-08-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3151,3231
2025-09-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,2878,2769
2025-10-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3066,2930
2025-11-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3144,2973
2025-12-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3333,3264
2026-01-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3667,3477
2026-02-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3460,3741
2026-03-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3911,3961
2026-04-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3847,3985
2026-05-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3495,3478
2026-06-01,EMEA,EMEA Central,Benelux,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3202,3277
2025-07-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,1506,1983
2025-08-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,1982,1864
2025-09-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,2701,2120
2025-10-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,1626,1797
2025-11-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,1067,2374
2025-12-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,1589,2542
2026-01-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,2217,2715
2026-02-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,2983,3400
2026-03-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,2608,2865
2026-04-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3687,3656
2026-05-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,2684,2882
2026-06-01,EMEA,EMEA East,CEE,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,3003,2440
2025-07-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,13885,10681
2025-08-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,11578,8903
2025-09-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,14162,10607
2025-10-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,12228,9472
2025-11-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,11568,9199
2025-12-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,13338,10476
2026-01-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,14989,11307
2026-02-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,16730,12928
2026-03-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,16871,12869
2026-04-01,EMEA,EMEA North,Nordics,Foodservice,Choco Supreme,CHO-0007,Choco Supreme Signature Bar 100g,16739,12610
